TRADE_DT,UNDLY,CLS,EXPR_DT,STRK_PRC,PC,OIT,VOL,HIGH,LOW,OPEN,LAST,L_BID,L_ASK,UNDL_PRC,S_TYPE,P_TYPE
20140306,SPX,SPX,20140322,1880.0000,P,994.0000,19258.0000,19.9000,16.0000,18.5000,17.0000,18.1000,19.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1885.0000,P,506.0000,2512.0000,21.5000,18.9000,18.9000,20.2000,20.6000,22.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1890.0000,P,795.0000,21.0000,23.8000,21.6500,22.9000,23.8000,22.9000,25.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1895.0000,P,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.9000,28.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1900.0000,P,6146.0000,420.0000,32.3000,27.4200,29.0000,30.0000,29.1000,31.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1905.0000,P,260.0000,1.0000,34.0000,34.0000,34.0000,34.0000,32.6000,35.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1910.0000,P,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4000,38.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1915.0000,P,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4000,43.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1920.0000,P,15.0000,20.0000,44.5000,44.5000,44.5000,44.5000,44.6000,47.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1925.0000,P,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,51.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1930.0000,P,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.6000,56.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1935.0000,P,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.3000,60.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1940.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.1000,65.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1945.0000,P,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.9000,70.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1950.0000,P,735.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.8000,75.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1955.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.8000,80.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1960.0000,P,5.0000,5.0000,82.7000,82.7000,82.7000,82.7000,82.7000,85.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1965.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.7000,90.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1970.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.6000,95.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1975.0000,P,42.0000,34.0000,99.0000,99.0000,99.0000,99.0000,97.6000,100.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1980.0000,P,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.6000,105.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1985.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.5000,110.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1990.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.5000,115.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,1995.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5000,120.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2000.0000,P,58436.0000,34.0000,123.5000,123.5000,123.5000,123.5000,122.5000,125.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2005.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.5000,130.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2010.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.5000,135.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2015.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.5000,140.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2020.0000,P,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,142.4000,145.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2025.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.4000,150.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2040.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.4000,164.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2050.0000,P,1002.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.4000,174.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2075.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,197.4000,199.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2100.0000,P,511.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.4000,224.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2125.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,247.4000,249.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2150.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,272.4000,274.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2200.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,322.3000,324.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2250.0000,P,400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,372.3000,374.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2300.0000,P,0.0000,50.0000,423.9600,423.9600,423.9600,423.9600,422.3000,424.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2350.0000,P,2070.0000,0.0000,0.0000,0.0000,0.0000,0.0000,472.3000,474.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2400.0000,P,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,522.3000,524.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2450.0000,P,2070.0000,0.0000,0.0000,0.0000,0.0000,0.0000,572.3000,574.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140322,2500.0000,P,611.0000,0.0000,0.0000,0.0000,0.0000,0.0000,622.3000,624.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,800.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1073.2000,1075.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,900.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,973.0000,975.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,950.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,923.3000,925.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1000.0000,C,21331.0000,0.0000,0.0000,0.0000,0.0000,0.0000,873.1000,875.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1050.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,823.4000,825.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1075.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,798.4000,800.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1100.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,773.2000,775.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1125.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,748.2000,750.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1145.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,728.2000,730.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1150.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,723.5000,726.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1155.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,718.5000,721.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1160.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,713.5000,716.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1165.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,708.5000,711.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1170.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,703.5000,706.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1175.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,698.5000,701.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1180.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,693.5000,696.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1185.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,688.5000,691.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1190.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,683.5000,686.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1195.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,678.3000,681.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1200.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,673.3000,676.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1205.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,668.3000,671.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1210.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.3000,666.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1215.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3000,661.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1220.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,653.3000,656.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1225.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,648.3000,651.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1230.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,643.5000,646.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1235.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.6000,641.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1240.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,633.6000,636.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1245.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,628.6000,631.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1250.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,623.6000,626.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1255.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,618.6000,621.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1260.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,613.6000,616.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1265.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,608.6000,611.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1270.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,603.4000,606.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1275.0000,C,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,598.4000,601.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1280.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,593.4000,596.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1285.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.4000,591.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1290.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,583.6000,586.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1295.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,578.6000,581.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1300.0000,C,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,573.7000,576.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1305.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,568.7000,571.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1310.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,563.7000,566.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1315.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,558.7000,561.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1320.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,553.7000,556.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1325.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,548.5000,551.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1330.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543.5000,546.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1335.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,538.5000,541.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1340.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,533.5000,536.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1345.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.5000,531.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1350.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,523.8000,526.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1355.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.8000,521.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1360.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,513.8000,516.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1365.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,508.8000,511.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1370.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,503.6000,506.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1375.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,498.6000,501.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1380.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.6000,496.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1385.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,488.9000,491.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1390.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,483.9000,486.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1395.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,478.9000,481.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1400.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,473.9000,476.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1405.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,468.7000,471.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1410.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.7000,466.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1415.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,458.7000,461.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1420.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,454.0000,456.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1425.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,449.0000,451.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1430.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,443.8000,446.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1435.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,438.8000,441.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1440.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,433.8000,436.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1445.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,429.1000,431.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1450.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,424.1000,426.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1455.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,418.9000,421.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1460.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,413.9000,416.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1465.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409.2000,411.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1470.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,404.2000,406.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1475.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,399.0000,401.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1480.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,394.0000,396.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1485.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,389.3000,391.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1490.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,384.3000,387.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1495.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,379.1000,382.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1500.0000,C,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.4000,377.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1505.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,369.4000,372.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1510.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.2000,367.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1515.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.5000,362.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1520.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,354.5000,357.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1525.0000,C,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,349.3000,352.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1530.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,344.6000,347.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1535.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,339.6000,342.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1540.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.6000,337.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1545.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,329.7000,332.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1550.0000,C,208.0000,0.0000,0.0000,0.0000,0.0000,0.0000,324.7000,327.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1555.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,319.8000,322.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1560.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,314.8000,317.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1565.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.8000,312.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1570.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,304.9000,307.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1575.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,299.9000,302.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1580.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,295.0000,297.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1585.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,290.0000,292.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1590.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,285.1000,287.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1595.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.1000,283.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1600.0000,C,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.2000,278.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1605.0000,C,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.3000,273.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1610.0000,C,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.3000,268.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1615.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.4000,263.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1620.0000,C,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,255.5000,258.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1625.0000,C,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,250.5000,253.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1630.0000,C,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.6000,248.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1635.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.7000,243.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1640.0000,C,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.8000,238.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1645.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.9000,233.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1650.0000,C,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,228.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1655.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,221.1000,224.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1660.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.2000,219.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1665.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,211.3000,214.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1670.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.2000,209.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1675.0000,C,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.3000,204.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1680.0000,C,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.4000,199.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1685.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,191.6000,194.8000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1690.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.7000,190.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1695.0000,C,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.9000,185.1000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1700.0000,C,397.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.3000,180.3000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1705.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.5000,175.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1710.0000,C,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.7000,170.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1715.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.7000,165.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1720.0000,C,221.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.9000,161.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1725.0000,C,394.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.3000,156.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1730.0000,C,125.0000,9.0000,152.9800,152.9800,152.9800,152.9800,148.6000,151.7000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1735.0000,C,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.7000,146.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1740.0000,C,505.0000,79.0000,143.4800,140.0000,143.4100,140.0000,139.0000,142.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1745.0000,C,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.5000,137.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1750.0000,C,2746.0000,42.0000,134.0600,133.5500,134.0600,133.5500,129.9000,132.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1755.0000,C,73.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.2000,128.2000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1760.0000,C,414.0000,34.0000,125.4000,123.9700,124.4000,124.0500,120.6000,123.6000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1765.0000,C,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.0000,119.0000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1770.0000,C,364.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.5000,114.5000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1775.0000,C,7592.0000,65.0000,110.9200,110.4000,110.4000,110.9200,107.0000,109.9000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1780.0000,C,678.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.5000,105.4000,1877.0300,Standard,Index
20140306,SPX,SPX,20140419,1785.0000,C,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1000,101.0000,1877.0300,Standard,Index
