Date,Open,High,Low,Close,Volume,Adj Close
2008-04-14,1332.19995,1335.64001,1326.16003,1328.31995,3565020000,1328.31995
2008-04-11,1357.97998,1357.97998,1331.20996,1332.82996,3723790000,1332.82996
2008-04-10,1355.37,1367.23999,1350.10999,1360.55005,3686150000,1360.55005
2008-04-09,1365.50,1368.39001,1349.96997,1354.48999,3556670000,1354.48999
2008-04-08,1370.16003,1370.16003,1360.62,1365.54004,3602500000,1365.54004
2008-04-07,1373.68994,1386.73999,1369.02002,1372.54004,3747780000,1372.54004
2008-04-04,1369.84998,1380.91003,1362.82996,1370.40002,3703100000,1370.40002
2008-04-03,1365.68994,1375.66003,1358.68005,1369.31006,3920100000,1369.31006
2008-04-02,1369.95996,1377.94995,1361.55005,1367.53003,4320440000,1367.53003
2008-04-01,1326.41003,1370.18005,1326.41003,1370.18005,4745120000,1370.18005
2008-03-31,1315.92004,1328.52002,1312.81006,1322.69995,4188990000,1322.69995
2008-03-28,1327.02002,1334.87,1312.94995,1315.21997,3686980000,1315.21997
2008-03-27,1340.33997,1345.62,1325.66003,1325.76001,4037930000,1325.76001
2008-03-26,1352.44995,1352.44995,1336.41003,1341.13,4055670000,1341.13
2008-03-25,1349.06995,1357.46997,1341.20996,1352.98999,4145120000,1352.98999
2008-03-24,1330.29004,1359.68005,1330.29004,1349.88,4499000000,1349.88
2008-03-20,1299.67004,1330.67004,1295.21997,1329.51001,6145220000,1329.51001
2008-03-19,1330.96997,1341.51001,1298.42004,1298.42004,5358550000,1298.42004
2008-03-18,1277.16003,1330.73999,1277.16003,1330.73999,5335630000,1330.73999
2008-03-17,1283.20996,1287.50,1256.97998,1276.59998,5683010000,1276.59998
2008-03-14,1316.05005,1321.46997,1274.85999,1288.14001,5153780000,1288.14001
2008-03-13,1305.26001,1321.68005,1282.10999,1315.47998,5073360000,1315.47998
2008-03-12,1321.13,1333.26001,1307.85999,1308.77002,4414280000,1308.77002
2008-03-11,1274.40002,1320.65002,1274.40002,1320.65002,5109080000,1320.65002
2008-03-10,1293.16003,1295.01001,1272.66003,1273.37,4261240000,1273.37
2008-03-07,1301.53003,1313.23999,1282.43005,1293.37,4565410000,1293.37
2008-03-06,1332.19995,1332.19995,1303.42004,1304.33997,4323460000,1304.33997
2008-03-05,1327.68994,1344.18994,1320.21997,1333.69995,4277710000,1333.69995
2008-03-04,1329.57996,1331.03003,1307.39001,1326.75,4757180000,1326.75
2008-03-03,1330.44995,1335.13,1320.04004,1331.33997,4117570000,1331.33997
2008-02-29,1364.06995,1364.06995,1325.42004,1330.63,4426730000,1330.63
2008-02-28,1378.16003,1378.16003,1363.16003,1367.68005,3938580000,1367.68005
2008-02-27,1378.94995,1388.33997,1372.00,1380.02002,3904700000,1380.02002
2008-02-26,1371.76001,1387.33997,1363.29004,1381.29004,4096060000,1381.29004
2008-02-25,1352.75,1374.35999,1346.03003,1371.80005,3866350000,1371.80005
2008-02-22,1344.21997,1354.30005,1327.04004,1353.10999,3572660000,1353.10999
2008-02-21,1362.20996,1367.93994,1339.33997,1342.53003,3696660000,1342.53003
2008-02-20,1348.39001,1363.70996,1336.55005,1360.03003,3870520000,1360.03003
2008-02-19,1355.85999,1367.28003,1345.05005,1348.78003,3613550000,1348.78003
2008-02-15,1347.52002,1350.00,1338.13,1349.98999,3583300000,1349.98999
2008-02-14,1367.32996,1368.16003,1347.31006,1348.85999,3644760000,1348.85999
2008-02-13,1353.12,1369.22998,1350.78003,1367.20996,3856420000,1367.20996
2008-02-12,1340.55005,1362.09998,1339.35999,1348.85999,4044640000,1348.85999
2008-02-11,1331.92004,1341.40002,1320.31995,1339.13,3593140000,1339.13
2008-02-08,1336.88,1341.21997,1321.06006,1331.29004,3768490000,1331.29004
2008-02-07,1324.01001,1347.16003,1316.75,1336.91003,4589160000,1336.91003
2008-02-06,1339.47998,1351.95996,1324.33997,1326.44995,4008120000,1326.44995
2008-02-05,1380.28003,1380.28003,1336.64001,1336.64001,4315740000,1336.64001
2008-02-04,1395.38,1395.38,1379.68994,1380.81995,3495780000,1380.81995
2008-02-01,1378.59998,1396.02002,1375.93005,1395.42004,4650770000,1395.42004
2008-01-31,1351.97998,1385.62,1334.07996,1378.55005,4970290000,1378.55005
2008-01-30,1362.21997,1385.85999,1352.94995,1355.81006,4742760000,1355.81006
2008-01-29,1355.93994,1364.93005,1350.18994,1362.30005,4232960000,1362.30005
2008-01-28,1330.69995,1353.96997,1322.26001,1353.95996,4100930000,1353.95996
2008-01-25,1357.31995,1368.56006,1327.50,1330.60999,4882250000,1330.60999
2008-01-24,1340.13,1355.15002,1334.31006,1352.06995,5735300000,1352.06995
2008-01-23,1310.41003,1339.08997,1270.05005,1338.59998,3241680000,1338.59998
2008-01-22,1312.93994,1322.08997,1274.29004,1310.50,6544690000,1310.50
2008-01-18,1333.90002,1350.28003,1312.51001,1325.18994,6004840000,1325.18994
2008-01-17,1374.79004,1377.71997,1330.67004,1333.25,5303130000,1333.25
2008-01-16,1377.41003,1391.98999,1364.27002,1373.19995,5440620000,1373.19995
2008-01-15,1411.88,1411.88,1380.59998,1380.94995,4601640000,1380.94995
2008-01-14,1402.91003,1417.89001,1402.91003,1416.25,3682090000,1416.25
2008-01-11,1419.91003,1419.91003,1394.82996,1401.02002,4495840000,1401.02002
2008-01-10,1406.78003,1429.08997,1395.31006,1420.32996,5170490000,1420.32996
2008-01-09,1390.25,1409.18994,1378.69995,1409.13,5351030000,1409.13
2008-01-08,1415.70996,1430.28003,1388.30005,1390.18994,4705390000,1390.18994
2008-01-07,1414.06995,1423.87,1403.44995,1416.18005,4221260000,1416.18005
2008-01-04,1444.01001,1444.01001,1411.18994,1411.63,4166000000,1411.63
2008-01-03,1447.55005,1456.80005,1443.72998,1447.16003,3429500000,1447.16003
2008-01-02,1467.96997,1471.77002,1442.06995,1447.16003,3452650000,1447.16003
2007-12-31,1475.25,1475.82996,1465.13,1468.35999,2440880000,1468.35999
2007-12-28,1479.82996,1488.01001,1471.69995,1478.48999,2420510000,1478.48999
2007-12-27,1495.05005,1495.05005,1475.85999,1476.27002,2365770000,1476.27002
2007-12-26,1495.12,1498.84998,1488.19995,1497.66003,2010500000,1497.66003
2007-12-24,1484.55005,1497.63,1484.55005,1496.44995,1267420000,1496.44995
2007-12-21,1463.18994,1485.40002,1463.18994,1484.45996,4508590000,1484.45996
2007-12-20,1456.42004,1461.53003,1447.21997,1460.12,3526890000,1460.12
2007-12-19,1454.69995,1464.42004,1445.31006,1453.00,3401300000,1453.00
2007-12-18,1445.92004,1460.16003,1435.65002,1454.97998,3723690000,1454.97998
2007-12-17,1465.05005,1465.05005,1445.43005,1445.90002,3569030000,1445.90002
2007-12-14,1486.18994,1486.67004,1467.78003,1467.94995,3401050000,1467.94995
2007-12-13,1483.27002,1489.40002,1469.20996,1488.41003,3635170000,1488.41003
2007-12-12,1487.57996,1511.95996,1468.22998,1486.58997,4482120000,1486.58997
2007-12-11,1516.68005,1523.56995,1475.98999,1477.65002,4080180000,1477.65002
2007-12-10,1505.10999,1518.27002,1504.95996,1515.95996,2911760000,1515.95996
2007-12-07,1508.59998,1510.63,1502.66003,1504.66003,3177710000,1504.66003
2007-12-06,1484.58997,1508.02002,1482.18994,1507.33997,3568570000,1507.33997
2007-12-05,1465.21997,1486.08997,1465.21997,1485.01001,3663660000,1485.01001
2007-12-04,1471.33997,1471.33997,1460.66003,1462.79004,3343620000,1462.79004
2007-12-03,1479.63,1481.16003,1470.07996,1472.42004,3323250000,1472.42004
2007-11-30,1471.82996,1488.93994,1470.89001,1481.14001,4422200000,1481.14001
2007-11-29,1467.41003,1473.81006,1458.35999,1469.71997,3524730000,1469.71997
2007-11-28,1432.94995,1471.62,1432.94995,1469.02002,4508020000,1469.02002
2007-11-27,1409.58997,1429.48999,1407.43005,1428.22998,4320720000,1428.22998
2007-11-26,1440.73999,1446.08997,1406.09998,1407.21997,3706470000,1407.21997
2007-11-23,1417.62,1440.85999,1417.62,1440.69995,1612720000,1440.69995
2007-11-21,1434.70996,1436.40002,1415.64001,1416.77002,4076230000,1416.77002
2007-11-20,1434.51001,1452.64001,1419.28003,1439.69995,4875150000,1439.69995
2007-11-19,1456.69995,1456.69995,1430.42004,1433.27002,4119650000,1433.27002
2007-11-16,1453.08997,1462.18005,1443.98999,1458.73999,4168870000,1458.73999
2007-11-15,1468.04004,1472.67004,1443.48999,1451.15002,3941010000,1451.15002
2007-11-14,1483.40002,1492.14001,1466.46997,1470.57996,4031470000,1470.57996
2007-11-13,1441.34998,1481.37,1441.34998,1481.05005,4141310000,1481.05005
2007-11-12,1453.66003,1464.93994,1438.53003,1439.18005,4192520000,1439.18005
2007-11-09,1467.58997,1474.08997,1448.51001,1453.69995,4587050000,1453.69995
2007-11-08,1475.27002,1482.50,1450.31006,1474.77002,5439720000,1474.77002
2007-11-07,1515.45996,1515.45996,1475.04004,1475.62,4353160000,1475.62
2007-11-06,1505.32996,1520.77002,1499.06995,1520.27002,3879160000,1520.27002
2007-11-05,1505.60999,1510.83997,1489.94995,1502.17004,3819330000,1502.17004
2007-11-02,1511.06995,1513.15002,1492.53003,1509.65002,4285990000,1509.65002
2007-11-01,1545.79004,1545.79004,1506.66003,1508.43994,4241470000,1508.43994
2007-10-31,1532.15002,1552.76001,1529.40002,1549.38,3953070000,1549.38
2007-10-30,1539.42004,1539.42004,1529.55005,1531.02002,3212520000,1531.02002
2007-10-29,1536.92004,1544.67004,1536.43005,1540.97998,3124480000,1540.97998
2007-10-26,1522.17004,1535.53003,1520.18005,1535.28003,3612120000,1535.28003
2007-10-25,1516.15002,1523.23999,1500.45996,1514.40002,4183960000,1514.40002
2007-10-24,1516.60999,1517.22998,1489.56006,1515.88,4003300000,1515.88
2007-10-23,1509.30005,1520.01001,1503.60999,1519.58997,3309120000,1519.58997
2007-10-22,1497.79004,1508.06006,1490.40002,1506.32996,3471830000,1506.32996
2007-10-19,1540.00,1540.00,1500.26001,1500.63,4160970000,1500.63
2007-10-18,1539.29004,1542.79004,1531.76001,1540.07996,3203210000,1540.07996
2007-10-17,1544.43994,1550.66003,1526.01001,1541.23999,3638070000,1541.23999
2007-10-16,1547.81006,1547.81006,1536.29004,1538.53003,3234560000,1538.53003
2007-10-15,1562.25,1564.73999,1540.81006,1548.70996,3139290000,1548.70996
2007-10-12,1555.41003,1563.03003,1554.08997,1561.80005,2788690000,1561.80005
2007-10-11,1564.71997,1576.08997,1546.71997,1554.41003,3911260000,1554.41003
2007-10-10,1564.97998,1565.42004,1555.45996,1562.46997,3044760000,1562.46997
2007-10-09,1553.18005,1565.26001,1551.81995,1565.15002,2932040000,1565.15002
2007-10-08,1556.51001,1556.51001,1549.00,1552.57996,2040650000,1552.57996
2007-10-05,1543.83997,1561.91003,1543.83997,1557.58997,2919030000,1557.58997
2007-10-04,1539.91003,1544.02002,1537.63,1542.83997,2690430000,1542.83997
2007-10-03,1545.80005,1545.83997,1536.33997,1539.58997,3065320000,1539.58997
2007-10-02,1546.95996,1548.01001,1540.37,1546.63,3101910000,1546.63
2007-10-01,1527.29004,1549.02002,1527.25,1547.04004,3281990000,1547.04004
2007-09-28,1531.23999,1533.73999,1521.98999,1526.75,2925350000,1526.75
2007-09-27,1527.31995,1532.45996,1525.81006,1531.38,2872180000,1531.38
2007-09-26,1518.62,1529.39001,1518.62,1525.42004,3237390000,1525.42004
2007-09-25,1516.33997,1518.27002,1507.13,1517.20996,3187770000,1517.20996
2007-09-24,1525.75,1530.18005,1516.15002,1517.72998,3131310000,1517.72998
2007-09-21,1518.75,1530.89001,1518.75,1525.75,3679460000,1525.75
2007-09-20,1528.68994,1529.14001,1516.42004,1518.75,2957700000,1518.75
2007-09-19,1519.75,1538.73999,1519.75,1529.03003,3846750000,1529.03003
2007-09-18,1476.63,1519.89001,1476.63,1519.78003,3708940000,1519.78003
2007-09-17,1484.23999,1484.23999,1471.81995,1476.65002,2598390000,1476.65002
2007-09-14,1483.94995,1485.98999,1473.18005,1484.25,2641740000,1484.25
2007-09-13,1471.46997,1489.57996,1471.46997,1483.94995,2877080000,1483.94995
2007-09-12,1471.09998,1479.50,1465.75,1471.56006,2885720000,1471.56006
2007-09-11,1451.68994,1472.47998,1451.68994,1471.48999,3015330000,1471.48999
2007-09-10,1453.50,1462.25,1439.29004,1451.69995,2835720000,1451.69995
2007-09-07,1478.55005,1478.55005,1449.06995,1453.55005,3191080000,1453.55005
2007-09-06,1472.03003,1481.48999,1467.41003,1478.55005,2459590000,1478.55005
2007-09-05,1488.76001,1488.76001,1466.33997,1472.29004,2991600000,1472.29004
2007-09-04,1473.95996,1496.40002,1472.15002,1489.42004,2766600000,1489.42004
2007-08-31,1457.60999,1481.46997,1457.60999,1473.98999,2731610000,1473.98999
2007-08-30,1463.67004,1468.43005,1451.25,1457.64001,2582960000,1457.64001
2007-08-29,1432.01001,1463.76001,1432.01001,1463.76001,2824070000,1463.76001
2007-08-28,1466.71997,1466.71997,1432.01001,1432.35999,3078090000,1432.35999
2007-08-27,1479.35999,1479.35999,1465.97998,1466.79004,2406180000,1466.79004
2007-08-24,1462.33997,1479.40002,1460.54004,1479.37,2541400000,1479.37
2007-08-23,1464.05005,1472.06006,1453.88,1462.50,3084390000,1462.50
2007-08-22,1447.03003,1464.85999,1447.03003,1464.06995,3309120000,1464.06995
2007-08-21,1445.55005,1455.31995,1439.76001,1447.12,3012150000,1447.12
2007-08-20,1445.93994,1451.75,1430.54004,1445.55005,3321340000,1445.55005
2007-08-17,1411.26001,1450.32996,1411.26001,1445.93994,3570040000,1445.93994
2007-08-16,1406.64001,1415.96997,1370.59998,1411.27002,6509300000,1411.27002
2007-08-15,1426.15002,1440.78003,1404.35999,1406.69995,4290930000,1406.69995
2007-08-14,1452.87,1456.73999,1426.19995,1426.54004,3814630000,1426.54004
2007-08-13,1453.42004,1466.29004,1451.54004,1452.92004,3696280000,1452.92004
2007-08-10,1453.08997,1462.02002,1429.73999,1453.64001,5345780000,1453.64001
2007-08-09,1497.20996,1497.20996,1453.08997,1453.08997,5889600000,1453.08997
2007-08-08,1476.21997,1503.89001,1476.21997,1497.48999,5499560000,1497.48999
2007-08-07,1467.62,1488.30005,1455.80005,1476.70996,4909390000,1476.70996
2007-08-06,1433.04004,1467.67004,1427.39001,1467.67004,5067200000,1467.67004
2007-08-03,1472.18005,1473.22998,1432.80005,1433.06006,4272110000,1433.06006
2007-08-02,1465.45996,1476.43005,1460.57996,1472.19995,4368850000,1472.19995
2007-08-01,1455.18005,1468.38,1439.58997,1465.81006,5256780000,1465.81006
2007-07-31,1473.90002,1488.30005,1454.25,1455.27002,4524520000,1455.27002
2007-07-30,1458.93005,1477.88,1454.31995,1473.91003,4128780000,1473.91003
2007-07-27,1482.43994,1488.53003,1458.94995,1458.94995,4784650000,1458.94995
2007-07-26,1518.08997,1518.08997,1465.30005,1482.66003,4472550000,1482.66003
2007-07-25,1511.03003,1524.31006,1503.72998,1518.08997,4283200000,1518.08997
2007-07-24,1541.56995,1541.56995,1508.62,1511.04004,4115830000,1511.04004
2007-07-23,1534.06006,1547.22998,1534.06006,1541.56995,3102700000,1541.56995
2007-07-20,1553.18994,1553.18994,1529.19995,1534.09998,3745780000,1534.09998
2007-07-19,1546.13,1555.19995,1546.13,1553.07996,3251450000,1553.07996
2007-07-18,1549.19995,1549.19995,1533.67004,1546.17004,3609220000,1546.17004
2007-07-17,1549.52002,1555.31995,1547.73999,1549.37,3007140000,1549.37
2007-07-16,1552.50,1555.90002,1546.68994,1549.52002,2704110000,1549.52002
2007-07-13,1547.68005,1555.09998,1544.84998,1552.50,2801120000,1552.50
2007-07-12,1518.73999,1547.92004,1518.73999,1547.69995,3489600000,1547.69995
2007-07-11,1509.93005,1519.33997,1506.09998,1518.76001,3082920000,1518.76001
2007-07-10,1531.84998,1531.84998,1510.01001,1510.12,3244280000,1510.12
2007-07-09,1530.43005,1534.26001,1527.44995,1531.84998,2715330000,1531.84998
2007-07-06,1524.95996,1532.40002,1520.46997,1530.43994,2441520000,1530.43994
2007-07-05,1524.85999,1526.56995,1517.71997,1525.40002,2622950000,1525.40002
2007-07-03,1519.12,1526.01001,1519.12,1524.87,1560790000,1524.87
2007-07-02,1504.66003,1519.44995,1504.66003,1519.43005,2648990000,1519.43005
2007-06-29,1505.69995,1517.53003,1493.60999,1503.34998,3165410000,1503.34998
2007-06-28,1506.31995,1514.83997,1503.41003,1505.70996,3006710000,1505.70996
2007-06-27,1492.62,1506.80005,1484.18005,1506.33997,3398150000,1506.33997
2007-06-26,1497.68005,1506.12,1490.54004,1492.89001,3398530000,1492.89001
2007-06-25,1502.56006,1514.29004,1492.68005,1497.73999,3287250000,1497.73999
2007-06-22,1522.18994,1522.18994,1500.73999,1502.56006,4284320000,1502.56006
2007-06-21,1512.50,1522.90002,1504.75,1522.18994,3161110000,1522.18994
2007-06-20,1533.68005,1537.31995,1512.35999,1512.83997,3286900000,1512.83997
2007-06-19,1531.02002,1535.84998,1525.67004,1533.69995,2873590000,1533.69995
2007-06-18,1532.90002,1535.43994,1529.31006,1531.05005,2480240000,1531.05005
2007-06-15,1522.96997,1538.70996,1522.96997,1532.91003,3406030000,1532.91003
2007-06-14,1515.57996,1526.44995,1515.57996,1522.96997,2813630000,1522.96997
2007-06-13,1492.65002,1515.69995,1492.65002,1515.67004,3077930000,1515.67004
2007-06-12,1509.12,1511.32996,1492.96997,1493.00,3056200000,1493.00
2007-06-11,1507.64001,1515.53003,1503.34998,1509.12,2525280000,1509.12
2007-06-08,1490.70996,1507.76001,1487.41003,1507.67004,2993460000,1507.67004
2007-06-07,1517.35999,1517.35999,1490.37,1490.71997,3538470000,1490.71997
2007-06-06,1530.56995,1530.56995,1514.13,1517.38,2964190000,1517.38
2007-06-05,1539.12,1539.12,1525.62,1530.94995,2939450000,1530.94995
2007-06-04,1536.28003,1540.53003,1532.31006,1539.18005,2738930000,1539.18005
2007-06-01,1530.62,1540.56006,1530.62,1536.33997,2927020000,1536.33997
2007-05-31,1530.18994,1535.56006,1528.26001,1530.62,3335530000,1530.62
2007-05-30,1517.59998,1530.22998,1510.06006,1530.22998,2980210000,1530.22998
2007-05-29,1515.55005,1521.80005,1512.02002,1518.10999,2571790000,1518.10999
2007-05-25,1507.50,1517.41003,1507.50,1515.72998,2316250000,1515.72998
2007-05-24,1522.09998,1529.31006,1505.18005,1507.51001,3365530000,1507.51001
2007-05-23,1524.08997,1532.43005,1521.90002,1522.28003,3084260000,1522.28003
2007-05-22,1525.09998,1529.23999,1522.05005,1524.12,2860500000,1524.12
2007-05-21,1522.75,1529.87,1522.70996,1525.09998,3465360000,1525.09998
2007-05-18,1512.73999,1522.75,1512.73999,1522.75,2959050000,1522.75
2007-05-17,1514.01001,1517.14001,1509.29004,1512.75,2868640000,1512.75
2007-05-16,1500.75,1514.15002,1500.75,1514.14001,2915350000,1514.14001
2007-05-15,1503.10999,1514.82996,1500.43005,1501.18994,3071020000,1501.18994
2007-05-14,1505.76001,1510.90002,1498.33997,1503.15002,2776130000,1503.15002
2007-05-11,1491.46997,1506.23999,1491.46997,1505.84998,2720780000,1505.84998
2007-05-10,1512.32996,1512.32996,1491.42004,1491.46997,3031240000,1491.46997
2007-05-09,1507.31995,1513.80005,1503.77002,1512.57996,2935550000,1512.57996
2007-05-08,1509.35999,1509.35999,1500.66003,1507.71997,2795720000,1507.71997
2007-05-07,1505.56995,1511.00,1505.54004,1509.47998,2545090000,1509.47998
2007-05-04,1502.34998,1510.33997,1501.80005,1505.62,2761930000,1505.62
2007-05-03,1495.56006,1503.33997,1495.56006,1502.39001,3007970000,1502.39001
2007-05-02,1486.13,1499.09998,1486.13,1495.92004,3189800000,1495.92004
2007-05-01,1482.37,1487.27002,1476.69995,1486.30005,3400350000,1486.30005
2007-04-30,1494.06995,1497.16003,1482.29004,1482.37,3093420000,1482.37
2007-04-27,1494.20996,1497.31995,1488.67004,1494.06995,2732810000,1494.06995
2007-04-26,1495.27002,1498.02002,1491.17004,1494.25,3211800000,1494.25
2007-04-25,1480.28003,1496.58997,1480.28003,1495.42004,3252590000,1495.42004
2007-04-24,1480.93005,1483.81995,1473.73999,1480.41003,3119750000,1480.41003
2007-04-23,1484.32996,1487.31995,1480.18994,1480.93005,2575020000,1480.93005
2007-04-20,1470.68994,1484.73999,1470.68994,1484.34998,3329940000,1484.34998
2007-04-19,1472.47998,1474.22998,1464.46997,1470.72998,2913610000,1470.72998
2007-04-18,1471.46997,1476.56995,1466.41003,1472.50,2971330000,1472.50
2007-04-17,1468.46997,1474.34998,1467.15002,1471.47998,2920570000,1471.47998
2007-04-16,1452.83997,1468.62,1452.83997,1468.32996,2870140000,1468.32996
2007-04-13,1447.80005,1453.10999,1444.15002,1452.84998,2690020000,1452.84998
2007-04-12,1438.87,1448.02002,1433.91003,1447.80005,2770570000,1447.80005
2007-04-11,1448.22998,1448.39001,1436.15002,1438.87,2950190000,1438.87
2007-04-10,1444.57996,1448.72998,1443.98999,1448.39001,2510110000,1448.39001
2007-04-09,1443.77002,1448.09998,1443.28003,1444.60999,2349410000,1444.60999
2007-04-05,1438.93994,1444.88,1436.67004,1443.76001,2357230000,1443.76001
2007-04-04,1437.75,1440.16003,1435.07996,1439.37,2616320000,1439.37
2007-04-03,1424.27002,1440.56995,1424.27002,1437.77002,2921760000,1437.77002
2007-04-02,1420.82996,1425.48999,1416.37,1424.55005,2875880000,1424.55005
2007-03-30,1422.52002,1429.21997,1408.90002,1420.85999,2903960000,1420.85999
2007-03-29,1417.17004,1426.23999,1413.27002,1422.53003,2854710000,1422.53003
2007-03-28,1428.34998,1428.34998,1414.06995,1417.22998,3000440000,1417.22998
2007-03-27,1437.48999,1437.48999,1425.54004,1428.60999,2673040000,1428.60999
2007-03-26,1436.10999,1437.65002,1423.28003,1437.50,2754660000,1437.50
2007-03-23,1434.54004,1438.89001,1433.20996,1436.10999,2619020000,1436.10999
2007-03-22,1435.04004,1437.66003,1429.88,1434.54004,3129970000,1434.54004
2007-03-21,1410.92004,1437.77002,1409.75,1435.04004,3184770000,1435.04004
2007-03-20,1402.04004,1411.53003,1400.69995,1410.93994,2795940000,1410.93994
2007-03-19,1386.94995,1403.19995,1386.94995,1402.06006,2777180000,1402.06006
2007-03-16,1392.28003,1397.51001,1383.63,1386.94995,3393640000,1386.94995
2007-03-15,1387.10999,1395.72998,1385.16003,1392.28003,2821900000,1392.28003
2007-03-14,1377.85999,1388.08997,1363.97998,1387.17004,3758350000,1387.17004
2007-03-13,1406.22998,1406.22998,1377.70996,1377.94995,3485570000,1377.94995
2007-03-12,1402.80005,1409.33997,1398.40002,1406.59998,2664000000,1406.59998
2007-03-09,1401.89001,1410.15002,1397.30005,1402.83997,2623050000,1402.83997
2007-03-08,1391.88,1407.93005,1391.88,1401.89001,3014850000,1401.89001
2007-03-07,1395.02002,1401.16003,1390.64001,1391.96997,3141350000,1391.96997
2007-03-06,1374.06006,1397.90002,1374.06006,1395.41003,3358160000,1395.41003
2007-03-05,1387.10999,1391.85999,1373.96997,1374.12,3480520000,1374.12
2007-03-02,1403.16003,1403.40002,1386.87,1387.17004,3312260000,1387.17004
2007-03-01,1406.80005,1409.45996,1380.87,1403.17004,3874910000,1403.17004
2007-02-28,1398.64001,1415.89001,1396.65002,1406.81995,3925250000,1406.81995
2007-02-27,1449.25,1449.25,1389.42004,1399.04004,4065230000,1399.04004
2007-02-26,1451.04004,1456.94995,1445.47998,1449.37,2822170000,1449.37
2007-02-23,1456.21997,1456.21997,1448.35999,1451.18994,2579950000,1451.18994
2007-02-22,1457.29004,1461.56995,1450.51001,1456.38,1950770000,1456.38
2007-02-21,1459.59998,1459.59998,1452.02002,1457.63,2606980000,1457.63
2007-02-20,1455.53003,1460.53003,1449.19995,1459.68005,2337860000,1459.68005
2007-02-16,1456.77002,1456.77002,1451.56995,1455.54004,2399450000,1455.54004
2007-02-15,1455.15002,1457.96997,1453.18994,1456.81006,2490920000,1456.81006
2007-02-14,1443.91003,1457.65002,1443.91003,1455.30005,2699290000,1455.30005
2007-02-13,1433.21997,1444.41003,1433.21997,1444.26001,2652150000,1444.26001
2007-02-12,1438.00,1439.10999,1431.43994,1433.37,2395680000,1433.37
2007-02-09,1448.25,1452.44995,1433.43994,1438.06006,2951810000,1438.06006
2007-02-08,1449.98999,1450.44995,1442.81006,1448.31006,2816180000,1448.31006
2007-02-07,1447.41003,1452.98999,1446.43994,1450.02002,2618820000,1450.02002
2007-02-06,1446.97998,1450.18994,1443.40002,1448.00,2608710000,1448.00
2007-02-05,1448.32996,1449.38,1443.84998,1446.98999,2439430000,1446.98999
2007-02-02,1445.93994,1449.32996,1444.48999,1448.39001,2569450000,1448.39001
2007-02-01,1437.90002,1446.64001,1437.90002,1445.93994,2914890000,1445.93994
2007-01-31,1428.65002,1441.60999,1424.78003,1438.23999,2976690000,1438.23999
2007-01-30,1420.60999,1428.81995,1420.60999,1428.81995,2706250000,1428.81995
2007-01-29,1422.03003,1426.93994,1418.45996,1420.62,2730480000,1420.62
2007-01-26,1423.90002,1427.27002,1416.95996,1422.18005,2626620000,1422.18005
2007-01-25,1440.12,1440.68994,1422.33997,1423.90002,2994330000,1423.90002
2007-01-24,1427.95996,1440.14001,1427.95996,1440.13,2783180000,1440.13
2007-01-23,1422.94995,1431.32996,1421.66003,1427.98999,2975070000,1427.98999
2007-01-22,1430.46997,1431.39001,1420.40002,1422.94995,2540120000,1422.94995
2007-01-19,1426.34998,1431.56995,1425.18994,1430.50,2777480000,1430.50
2007-01-18,1430.58997,1432.95996,1424.20996,1426.37,2822430000,1426.37
2007-01-17,1431.77002,1435.27002,1428.56995,1430.62,2690270000,1430.62
2007-01-16,1430.72998,1433.93005,1428.62,1431.90002,2599530000,1431.90002
2007-01-12,1423.81995,1431.22998,1422.57996,1430.72998,2686480000,1430.72998
2007-01-11,1414.83997,1427.12,1414.83997,1423.81995,2857870000,1423.81995
2007-01-10,1408.69995,1415.98999,1405.31995,1414.84998,2764660000,1414.84998
2007-01-09,1412.83997,1415.60999,1405.42004,1412.10999,3038380000,1412.10999
2007-01-08,1409.26001,1414.97998,1403.96997,1412.83997,2763340000,1412.83997
2007-01-05,1418.33997,1418.33997,1405.75,1409.70996,2919400000,1409.70996
2007-01-04,1416.59998,1421.83997,1408.43005,1418.33997,3004460000,1418.33997
2007-01-03,1418.03003,1429.42004,1407.85999,1416.59998,3429160000,1416.59998
2006-12-29,1424.70996,1427.00,1416.83997,1418.30005,1678200000,1418.30005
2006-12-28,1426.77002,1427.26001,1422.05005,1424.72998,1508570000,1424.72998
2006-12-27,1416.63,1427.71997,1416.63,1426.83997,1667370000,1426.83997
2006-12-26,1410.75,1417.91003,1410.44995,1416.90002,1310310000,1416.90002
2006-12-22,1418.09998,1418.81995,1410.28003,1410.76001,1647590000,1410.76001
2006-12-21,1423.19995,1426.40002,1415.90002,1418.30005,2322410000,1418.30005
2006-12-20,1425.51001,1429.05005,1423.51001,1423.53003,2387630000,1423.53003
2006-12-19,1422.42004,1428.30005,1414.88,1425.55005,2717060000,1425.55005
2006-12-18,1427.07996,1431.81006,1420.65002,1422.47998,2568140000,1422.47998
2006-12-15,1425.47998,1431.63,1425.47998,1427.08997,3229580000,1427.08997
2006-12-14,1413.16003,1427.22998,1413.16003,1425.48999,2729700000,1425.48999
2006-12-13,1411.31995,1416.64001,1411.05005,1413.20996,2552260000,1413.20996
2006-12-12,1413.00,1413.78003,1404.75,1411.56006,2738170000,1411.56006
2006-12-11,1409.81006,1415.59998,1408.56006,1413.04004,2289900000,1413.04004
2006-12-08,1407.27002,1414.08997,1403.67004,1409.83997,2440460000,1409.83997
2006-12-07,1412.85999,1418.27002,1406.80005,1407.29004,2743150000,1407.29004
